loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,emp_length,home_2ership,annual_inc,verification_status,purpose,title,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,last_pymnt_amnt,collections_12_mths_ex_med,application_type,verification_status_joint,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,disbursement_method,target
40000,40000,40000,1,0.0819,814.7,0,4,0,450000,1,0,0,6.84,0,0,10,54209,0.931,18,1,38912.9,38912.9,1602.1,1602.1,1087.1,515,0,814.7,0,0,-1,0,609622,0,2,0,0,31,101654,14,0,2,23780,80,58200,0,0,3,2,60962,3991,93.1,173,202,15,15,4,15,0,0,6,6,7,8,5,7,9,6,10,0,0,0,94.4,85.7,746869,155863,58200,162169,0,0
15000,15000,15000,0,0.0881,475.68,0,2,2,68000,0,1,1,9.18,0,0,8,8374,0.49,33,1,14266.2,14266.2,944.03,944.03,733.8,210.23,0,475.68,0,0,-1,0,84173,2,1,1,3,11,75799,,2,2,3002,49,17100,0,1,0,5,10522,2214,59,150,175,0,0,1,0,,0,2,5,2,8,12,7,20,5,8,0,0,3,97,50,88960,84173,5400,71860,0,0
9500,9500,9500,0,0.0819,298.53,0,0,0,64000,2,0,0,12.66,0,0,7,8018,0.33,16,1,8794.13,8794.13,884.78,884.78,705.87,178.91,0,298.53,0,0,-1,0,209484,0,2,1,2,8,10615,81,0,0,1851,50,24300,1,2,4,4,29926,11046,20,142,196,25,7,3,25,8,0,3,4,3,3,8,4,5,4,7,0,0,3,100,0,229200,18633,13800,13100,1,0
19800,19800,19800,0,0.1691,705.04,2,10,1,63500,0,0,0,18.48,0,1,13,17232,0.703,20,1,18503.83,18503.83,2068.62,2068.62,1296.17,772.45,0,705.04,0,0,-1,0,44331,0,2,1,1,8,27099,84,0,0,7455,78,24500,0,0,1,1,3410,293,98.2,189,55,26,8,1,26,1,1,3,7,3,3,7,11,12,7,13,0,0,1,94.7,100,56744,44331,16500,32244,1,0
19500,19500,19500,1,0.1072,421.26,1,5,0,61000,0,0,0,16.66,0,1,7,19101,0.732,10,1,18752.18,18752.18,1234.75,1234.75,747.82,486.93,0,421.26,0,0,-1,1511,315762,2,3,0,0,62,6009,17,1,1,15592,41,26100,0,0,3,2,45109,3008,83.8,173,150,6,6,1,121,6,0,1,2,1,2,3,3,6,2,7,0,0,2,100,100,354001,25110,18600,35401,0,0
6500,6500,6500,0,0.0819,204.26,0,1,1,32000,1,1,1,28.66,0,1,7,5950,0.184,9,1,6017.03,6017.03,605.39,605.39,482.97,122.42,0,204.26,0,0,-1,0,19010,1,3,1,2,8,13060,50,1,1,3624,32,32400,1,1,2,3,2716,26450,18.4,40,66,3,3,0,3,3,0,4,4,4,4,4,4,5,4,7,0,0,2,100,0,58716,19010,32400,26316,1,0
15000,15000,15000,0,0.1894,549.39,3,7,1,48000,0,0,0,36.05,0,1,11,16850,0.604,22,1,13740.84,13740.84,1861.36,1861.36,1259.16,602.2,0,549.39,0,0,-1,0,78241,1,6,1,2,5,61391,79,0,2,3369,74,27900,1,4,3,4,7113,3927,61.9,122,127,21,5,0,21,5,4,3,5,3,5,13,5,9,5,11,0,0,1,81.8,0,106053,78241,10300,78153,1,0
6500,6500,6500,0,0.1502,225.39,2,6,0,42000,0,0,0,27.91,1,1,8,10970,0.31,14,1,6062.47,6062.47,662.61,662.61,437.53,225.08,0,225.39,0,0,-1,0,34455,0,2,1,2,12,23485,77,1,1,6180,52,35400,3,0,3,3,4307,13220,43.7,19,75,12,12,0,40,0,0,3,4,3,6,2,6,12,4,8,0,1,2,92.9,33.3,65761,34455,23500,30361,1,0
28000,28000,28000,1,0.1502,666.42,2,0,1,60000,1,0,0,18.9,0,0,8,18139,0.825,10,1,27040.23,27040.23,1940.85,1940.85,959.77,981.08,0,666.42,0,0,-1,0,19273,0,1,0,0,38,1134,6,0,2,5881,47,22000,0,0,0,2,2409,923,93.6,105,153,18,18,0,21,18,0,3,6,4,4,3,7,7,6,8,0,0,0,100,75,41030,19273,14400,19030,1,0
3000,3000,3000,0,0.0819,94.28,0,10,0,60000,1,4,4,18.26,0,0,17,9152,0.15,25,1,2777.07,2777.07,279.43,279.43,222.93,56.5,0,94.28,0,0,-1,0,315940,3,3,2,2,5,17342,76,3,8,1437,32,60900,1,2,2,12,18585,28029,13.8,145,228,2,2,2,2,8,0,5,9,6,6,7,13,16,9,17,0,0,5,96,0,378943,26494,32500,22830,1,0
30000,30000,30000,1,0.1356,691.23,2,5,1,75000,0,0,0,15.06,0,0,15,29076,0.692,24,1,28931.32,28931.32,2017.19,2017.19,1068.68,948.51,0,691.23,0,0,-1,0,29076,0,0,0,0,,0,,0,3,6018,69,42000,0,0,0,3,1938,6621,73.5,,125,15,15,0,29,15,0,7,14,7,7,0,15,24,14,15,0,0,0,100,42.9,42000,29076,25000,0,0,0
13000,13000,13000,0,0.0819,408.52,0,10,0,190000,0,0,0,17.31,0,0,11,27232,0.586,33,1,12358.23,12358.23,808.17,808.17,641.77,166.4,0,408.52,0,0,-1,0,569392,2,5,2,3,12,53535,66,0,0,21618,63,46500,3,2,3,6,51763,9585,70.3,135,329,53,1,8,53,2,0,3,4,3,3,19,5,6,4,11,0,0,4,97,33.3,616361,80767,32300,81236,1,0
10000,10000,10000,1,0.1797,253.78,3,6,1,40000,1,1,1,9.81,0,0,4,12025,0.771,11,1,9683.21,9683.21,671.49,671.49,316.79,354.7,0,253.78,0,0,-1,0,12025,0,0,0,0,28,0,,0,2,5452,77,15600,0,5,0,2,3006,3240,63.6,134,85,21,21,0,23,,0,2,4,2,3,5,4,6,4,4,0,0,0,100,0,15600,12025,8900,0,1,0
12000,12000,12000,1,0.1614,292.72,2,10,0,168000,1,0,0,5.69,0,1,8,9358,0.632,17,1,11600.72,11600.72,851.26,851.26,399.28,451.98,0,292.72,0,0,-1,533,206108,0,1,0,1,16,10490,87,0,0,0,74,14800,1,2,1,1,25764,1500,0,64,224,63,16,2,63,5,0,0,5,1,4,4,6,11,5,8,0,0,0,70.6,0,226800,19848,1500,12000,1,0
10500,10500,10500,1,0.1033,224.81,1,5,0,58000,0,0,0,28.49,0,0,8,9174,0.596,25,1,10093.25,10093.25,659.37,659.37,406.75,252.62,0,224.81,0,0,-1,0,221828,0,3,2,2,7,54336,93,0,0,5852,73,15400,0,7,0,2,27729,4926,65.1,187,169,36,7,3,36,,4,2,2,2,5,14,4,8,2,8,0,0,2,76,0,275051,63510,14100,92776,0,0
21600,21600,21600,0,0.1502,748.99,2,0,1,96500,1,3,3,9.76,0,1,16,3520,0.188,19,1,20146.06,20146.06,2201.91,2201.91,1453.94,747.97,0,748.99,0,0,-1,0,20758,2,2,1,1,3,17238,56,3,10,1274,42,18700,1,0,2,11,1297,5271,27.8,50,77,3,3,0,3,3,1,3,5,5,6,3,14,16,5,16,0,0,4,89.5,20,49351,20758,7300,30651,1,0
10000,10000,10000,0,0.0819,314.25,0,9,0,60000,0,0,0,19.52,0,0,15,6372,0.262,32,1,9506.32,9506.32,621.68,621.68,493.68,128,0,314.25,0,0,-1,173,249846,0,6,2,3,8,97291,132,2,4,2859,106,24300,0,2,2,7,16656,16575,27.3,258,142,7,7,2,7,8,9,6,7,7,8,20,8,10,7,15,0,0,4,68.8,0,237800,103663,22800,73695,1,0
10000,10000,10000,0,0.1033,324.23,1,2,1,61000,2,1,1,24.49,1,0,10,11795,0.448,27,1,9521.66,9521.66,639.85,639.85,478.34,161.51,0,324.23,0,0,-1,0,32549,1,2,0,3,20,20754,55,2,5,5047,51,26300,0,14,0,8,3255,10882,43.6,88,84,5,5,1,5,,2,4,6,5,5,15,8,10,6,10,0,1,2,92.6,0,64153,32549,19300,37853,1,0
8000,8000,8000,0,0.1033,259.38,1,0,0,92000,1,0,0,32.82,0,0,20,42886,0.863,35,1,7423.52,7423.52,748.3,748.3,576.48,171.82,0,259.38,0,0,-1,0,78385,0,4,0,2,18,35499,25,2,3,5583,67,49700,1,0,3,5,4126,2727,91.8,159,196,11,11,0,11,11,0,7,15,7,10,12,16,21,15,20,0,0,2,100,100,109794,78385,33100,60094,1,0
21000,21000,21000,0,0.1072,684.74,1,3,0,106000,0,1,1,16.96,0,0,27,28942,0.447,48,0,20001.28,20001.28,1350.72,1350.72,998.72,352,0,684.74,0,0,-1,0,269695,1,2,1,1,11,12563,61,1,10,5621,49,64700,0,3,1,12,9989,25121,49,170,289,3,3,3,3,2,0,14,20,14,20,12,24,33,20,27,0,0,2,100,14.3,325159,41505,49300,20459,1,0
20000,20000,20000,1,0.1033,428.2,1,0,0,150000,2,0,0,12.17,0,1,10,36091,0.459,20,1,19485.73,19485.73,839.18,839.18,514.27,324.91,0,428.2,0,0,-1,0,316995,1,2,1,1,12,15694,56,2,2,8418,49,78600,0,0,1,3,31700,21513,46.8,160,158,5,5,2,5,5,0,3,5,3,3,9,7,9,5,10,0,0,3,100,33.3,402598,51785,40400,28251,1,0
16000,16000,16000,1,0.1298,363.89,1,0,0,40000,1,0,0,35.88,0,0,8,11521,0.347,17,1,15616.29,15616.29,710.47,710.47,383.71,326.76,0,363.89,0,0,-1,0,36718,0,2,0,0,26,25197,65,0,0,5634,51,33200,0,0,0,0,4590,14366,28.2,87,100,25,25,0,46,,0,1,4,2,4,4,6,13,4,8,0,0,0,100,0,71936,36718,20000,38736,1,0
10000,10000,10000,0,0.118,331.19,1,3,2,32000,0,1,1,33.35,0,1,12,6857,0.44,15,1,7451.11,7451.11,2702.55,2702.55,2548.89,153.66,0,331.19,0,0,-1,0,28698,0,4,0,1,17,21841,72,0,3,3814,63,15600,1,0,1,4,2392,368,93.8,89,65,17,17,0,25,3,0,2,5,2,2,6,8,9,5,12,0,0,0,100,100,45908,28698,5900,30308,1,0
13000,13000,13000,0,0.234,505.95,4,2,1,42000,0,0,0,14.31,0,0,8,11051,0.891,10,1,12490.18,12490.18,1011.9,1011.9,509.82,502.08,0,505.95,0,0,-1,0,70261,0,6,0,0,35,59210,116,0,0,5951,111,12400,0,0,0,0,8783,1349,89.1,59,46,26,26,0,29,16,0,2,2,2,2,6,2,4,2,8,0,0,0,100,100,63400,70261,12400,51000,1,0
25000,25000,25000,1,0.1298,568.58,1,10,0,98000,0,0,0,1.76,0,0,7,4506,0.392,15,1,24197.26,24197.26,1444.25,1444.25,802.74,641.51,0,568.58,0,0,-1,0,4506,1,0,0,0,30,0,,4,7,2881,39,11500,1,0,1,7,644,4584,45.4,185,24,0,0,1,0,8,1,4,5,5,5,7,7,7,5,7,0,0,4,86.7,0,11500,4506,8400,0,1,0
13800,13800,13800,1,0.1033,295.46,1,6,0,120000,1,1,1,17.45,0,0,12,11758,0.219,26,1,13265.43,13265.43,866.58,866.58,534.57,332.01,0,295.46,0,0,-1,0,254632,0,3,0,2,14,37263,60,1,1,5695,36,53600,2,0,1,4,21219,32325,19.2,182,199,11,11,4,64,11,0,4,6,5,7,12,8,10,6,12,0,0,1,100,0,350214,49021,40000,79814,1,0
24000,24000,24000,0,0.1033,778.14,1,2,2,96000,0,1,1,16.31,2,0,15,27863,0.495,33,1,22852,22852,1535.62,1535.62,1148,387.62,0,778.14,0,0,-1,0,314098,0,5,0,0,25,21410,47,3,4,7607,49,56300,0,0,3,4,20940,8633,61.6,148,124,12,12,1,25,1,1,3,7,4,5,12,9,18,7,15,0,0,3,87.9,50,384893,49273,22500,45123,0,0
6025,6025,6025,0,0.1614,212.24,2,6,1,60000,1,0,0,2.78,0,1,4,2618,0.291,5,1,5626.07,5626.07,623.21,623.21,398.93,224.28,0,212.24,0,0,-1,0,2618,1,0,0,0,,0,,2,3,953,29,9000,0,0,1,3,655,5979,20.3,,46,4,4,0,4,5,0,3,4,3,4,0,4,5,4,4,0,0,2,100,0,9000,2618,7500,0,1,0
15000,15000,15000,0,0.1356,509.47,2,2,1,45000,0,1,1,33.63,0,1,17,20348,0.47,27,1,13968.52,13968.52,1500.16,1500.16,1031.48,468.68,0,509.47,0,0,-1,0,74530,1,8,1,2,5,54182,91,0,0,7386,73,43300,0,2,1,2,4384,16035,55.6,179,163,25,5,0,35,5,0,4,8,5,8,13,9,14,8,17,0,0,1,100,40,102809,74530,36100,59509,0,0
10000,10000,10000,0,0.1447,344.07,2,10,0,112000,0,10,10,27.22,0,5,26,15617,0.212,46,1,9550.33,9550.33,676.08,676.08,449.67,226.41,0,344.07,0,0,-1,0,48939,3,2,3,5,2,30107,99,2,3,4418,43,75600,6,0,11,8,1882,28663,28.2,160,144,5,2,1,41,1,0,7,9,10,12,14,23,30,9,26,0,0,5,100,0,171867,48939,39200,87618,1,0
8000,8000,8000,0,0.1992,296.99,3,10,1,90000,1,0,0,11.08,0,0,13,8023,0.565,29,1,7499.21,7499.21,868.84,868.84,500.79,368.05,0,296.99,0,0,-1,0,40609,2,2,1,1,12,32586,95,5,7,0,83,14200,0,0,3,8,3124,,,140,189,4,4,0,,9,3,0,7,0,8,7,11,22,7,13,0,0,6,86.2,,48681,40609,0,34481,1,0
37000,37000,37000,1,0.1033,792.17,1,4,0,235000,2,1,1,21.3,2,0,11,94573,1.022,21,1,36048.59,36048.59,1584.35,1584.35,951.41,632.94,0,792.17,0,0,-1,0,770677,0,2,0,1,23,122348,,1,3,16114,94,94000,2,3,0,4,70062,2850,91,127,191,12,12,5,12,22,2,3,5,4,6,4,7,11,5,11,0,2,1,90.5,50,849126,217096,31500,150671,0,0
10000,10000,10000,0,0.0702,308.87,0,1,1,22222,0,1,1,34.58,0,1,13,10388,0.212,21,1,9497.8,9497.8,611.89,611.89,502.2,109.69,0,308.87,0,0,-1,0,21504,1,1,1,1,4,11116,86,0,6,4296,35,49100,0,0,3,7,1654,33912,23.4,68,122,14,4,0,14,1,0,4,4,9,13,3,12,18,4,13,0,0,1,100,0,62009,21504,44300,12909,0,0
13000,13000,13000,1,0.1072,280.84,1,5,1,200000,0,0,0,8.41,0,1,7,6631,0.721,17,0,12501.45,12501.45,823.16,823.16,498.55,324.61,0,280.84,0,0,-1,0,112699,1,3,1,4,11,106068,61,1,2,3607,63,9200,0,5,3,6,16100,2569,72.1,155,97,3,3,0,3,3,3,3,3,4,7,9,4,7,3,7,0,0,2,100,50,129914,112699,9200,120714,0,0
16000,16000,16000,1,0.1992,423.2,3,6,0,105000,0,1,1,22.08,0,1,23,17135,0.377,46,1,15682.18,15682.18,828.69,828.69,317.82,510.87,0,423.2,0,0,-1,0,275800,2,6,3,5,5,72938,76,1,2,4932,64,105500,4,3,5,8,13133,16322,32.3,177,157,0,0,3,0,0,0,3,6,6,9,15,16,28,6,21,0,0,5,100,20,390143,90073,24100,96121,1,0
40000,40000,40000,1,0.1033,856.4,1,10,0,116000,1,0,0,27.15,0,0,15,44472,0.911,33,1,38971.46,38971.46,1678.37,1678.37,1028.54,649.83,0,856.4,0,0,-1,0,432060,0,3,2,2,7,64561,88,0,1,3465,91,48800,1,4,3,3,28804,2242,85.3,187,142,23,7,5,23,4,0,7,10,7,10,11,10,17,10,15,0,0,2,100,57.1,505920,109033,15300,93631,0,0
11400,11400,11400,1,0.1072,246.28,1,9,0,165000,0,1,1,15.92,0,1,17,70051,0.468,32,1,10962.8,10962.8,721.87,721.87,437.2,284.67,0,246.28,0,0,-1,0,484552,2,4,2,3,5,62768,74,1,2,7641,64,101400,2,2,5,5,28503,12704,61.4,160,115,6,5,2,25,3,0,7,11,7,12,11,12,19,11,17,0,0,3,100,42.9,566487,132819,32900,85087,1,0
15000,15000,15000,1,0.2534,443.27,4,1,0,50000,2,1,1,23.09,0,1,10,7903,0.416,12,1,14744.29,14744.29,854.86,854.86,255.71,599.15,0,443.27,0,0,-1,0,151548,2,3,2,3,4,26403,83,2,4,1860,68,19000,5,0,3,7,15155,3419,59.8,52,36,7,4,1,7,4,0,4,6,4,4,5,6,6,6,10,0,0,4,100,0,181257,34306,8500,31674,1,0
3500,3500,3500,0,0.0702,108.11,0,10,2,140000,1,3,3,32.59,0,0,9,25722,0.665,22,0,3235.55,3235.55,320.92,320.92,264.45,56.47,0,108.11,0,0,-1,0,70416,1,5,1,2,2,44694,36,1,1,14550,46,38700,0,10,0,3,7824,6278,80.4,227,197,9,2,0,62,,0,2,2,2,2,15,4,7,2,9,0,0,2,100,50,161830,70416,32000,123130,1,0
1900,1900,1875,0,0.0702,58.69,0,3,1,27000,0,0,0,3.42,0,1,7,1563,0.048,8,0,0,0,1915.405789,1890.2,1900,15.41,0,1917.26,0,0,-1,0,32175,1,1,0,0,50,30612,104,3,5,1497,52,32700,0,0,1,5,4596,31137,4.8,76,38,5,5,0,5,5,0,2,2,6,6,2,6,6,2,7,0,0,3,100,0,62200,32175,32700,29500,0,0
10000,10000,10000,0,0.1691,356.08,2,0,1,56000,1,0,0,6.18,0,0,3,14196,0.798,7,1,9345.37,9345.37,1044.75,1044.75,654.63,390.12,0,356.08,0,0,-1,0,17313,1,0,0,0,63,0,,1,1,12195,56,17800,0,0,0,1,5771,2805,81.3,88,118,2,2,0,2,,0,1,2,1,2,2,2,4,2,3,0,0,1,100,100,30682,17313,15000,0,1,0
12000,12000,12000,1,0.1072,259.24,1,3,1,36000,0,0,0,20.13,0,1,10,13627,0.285,19,1,11446.45,11446.45,800.03,800.03,553.55,246.48,0,207.42,0,0,-1,0,59865,0,2,1,1,9,46238,75,2,2,5389,36,47800,1,1,3,3,5987,32248,29,99,88,11,9,0,11,6,0,4,5,7,10,7,8,12,5,10,0,0,3,100,14.3,90317,59865,45400,42517,0,0
6000,6000,5750,0,0.1033,194.54,1,10,0,45000,2,0,0,19.65,0,0,9,42339,0.402,22,0,5567.63,5335.64,575.01,551.05,432.37,142.64,0,194.54,0,0,-1,0,149200,0,1,1,2,11,19974,86,1,2,4686,67,75600,3,0,3,4,16578,6833,47.8,136,256,7,7,3,25,11,0,4,6,4,7,5,7,14,6,9,0,0,2,100,25,198568,62313,13100,23318,1,0
2500,2500,2500,0,0.1797,90.35,3,2,0,42000,2,0,0,18.54,0,0,8,7367,0.729,22,0,2338.87,2338.87,264.81,264.81,161.13,103.68,0,90.35,0,0,-1,0,118075,2,2,1,3,3,17576,75,1,2,6082,74,10100,0,1,2,5,16868,463,93.9,167,194,2,2,3,2,5,0,2,3,2,2,13,4,6,3,8,0,0,2,86.4,50,169157,24943,7600,23594,1,0
5500,5500,5500,0,0.1356,186.81,2,11,1,0,1,4,4,,0,0,5,1391,0.13,17,1,5121.78,5121.78,550.07,550.07,378.22,171.85,0,186.81,1,1,1,487,48161,0,2,2,2,9,46770,93,0,0,508,62,10700,0,4,1,2,9632,4492,10.2,112,138,26,9,0,51,9,0,1,2,1,3,8,3,9,2,5,0,0,2,100,0,74396,48161,5000,63696,1,0
10000,10000,10000,1,0.1033,214.1,1,10,0,115000,0,1,1,13.38,0,0,8,10791,0.914,37,1,9742.86,9742.86,419.59,419.59,257.14,162.45,0,214.1,0,0,-1,0,326830,2,2,2,3,12,55822,90,1,2,3937,90,11800,1,6,4,7,40854,63,98.4,124,136,11,6,6,35,7,6,1,3,1,8,14,4,17,3,8,0,0,5,82.9,100,334203,66613,4000,62103,0,0
18000,18000,18000,0,0.1072,586.92,1,10,0,68000,1,0,0,32.79,0,1,12,5227,0.248,41,1,17143.95,17143.95,1157.76,1157.76,856.05,301.71,0,586.92,0,0,-1,0,60808,3,7,5,5,3,55581,74,1,2,2565,63,21100,2,7,5,7,5528,15873,24.8,179,168,12,3,2,12,3,0,3,3,5,9,30,5,9,3,12,0,0,6,97.6,0,96084,60808,21100,74984,1,0
6000,6000,6000,0,0.0646,183.79,0,6,0,93600,0,0,0,9.33,0,1,16,9431,0.168,86,1,5696.2,5696.2,364.35,364.35,303.8,60.55,0,183.79,0,0,-1,0,459744,2,1,4,5,4,17574,99,5,8,6335,37,56100,1,6,8,14,30650,24656,24.8,137,206,3,3,4,7,0,0,4,8,6,34,14,13,67,8,16,0,0,9,98.8,0,518595,27005,32800,17795,0,0
7500,7500,7500,0,0.0756,233.51,0,4,2,99000,1,3,3,9.93,0,1,10,8846,0.124,13,1,6937.69,6937.69,692.65,692.65,562.31,130.34,0,233.51,0,0,-1,0,37988,2,2,2,2,3,29142,90,1,5,7747,37,71100,3,0,6,7,3799,56254,13.6,131,169,4,3,0,4,3,0,3,3,7,8,4,8,9,3,10,0,0,3,100,0,103424,37988,65100,32324,1,0
7500,7500,7500,0,0.118,248.4,1,2,1,39000,0,0,0,8,0,1,6,509,0.037,17,1,7148.98,7148.98,518.92,518.92,351.02,167.9,0,248.4,0,0,-1,0,6824,2,1,1,1,5,6315,93,1,3,13,33,13700,1,0,1,4,1137,10987,0.1,124,250,6,5,1,26,5,0,1,2,2,6,6,5,10,2,6,0,0,2,100,0,20500,6824,11000,6800,1,0
10000,10000,10000,0,0.0881,317.12,0,1,0,58000,0,1,1,19.08,0,1,12,5831,0.456,26,1,9510.8,9510.8,626.9,626.9,489.2,137.7,0,317.12,4,0,-1,0,292610,2,2,1,2,7,34916,89,3,6,4089,78,12800,0,0,2,9,24384,2536,68.3,189,97,4,4,3,7,5,8,2,4,3,3,9,9,10,4,12,0,0,4,65.4,33.3,311000,40747,8000,39269,0,0
5500,5500,5500,0,0.1033,178.33,1,5,1,45000,1,1,1,28.59,0,1,7,4669,0.232,8,1,5103.66,5103.66,527.1,527.1,396.34,130.76,0,178.33,0,0,-1,0,33252,2,2,2,2,5,28583,88,0,1,1833,63,20100,1,0,1,3,4750,9409,25.9,6,108,22,5,0,36,6,0,3,5,3,3,2,5,6,5,7,0,0,2,100,0,52580,33252,12700,32480,1,0
3500,3500,3500,0,0.1992,129.93,3,11,2,33865.68,2,4,4,23.35,0,0,7,1318,0.073,16,1,3280.91,3280.91,380.11,380.11,219.09,161.02,0,129.93,0,0,-1,4178,25601,0,1,0,0,26,24283,,0,1,0,7,18000,0,0,0,1,3657,13600,0,98,196,24,24,1,54,,0,0,3,2,5,4,6,11,3,7,0,0,0,100,0,53118,25601,13600,35118,1,0
35000,35000,35000,0,0.0881,1109.9,0,6,0,165000,0,10,10,19.55,0,0,12,26547,0.461,25,1,33287.85,33287.85,2194.1,2194.1,1712.15,481.95,0,1109.9,0,0,-1,0,394953,0,2,0,1,14,31049,50,1,1,12158,48,57600,0,0,1,2,32913,16648,60,182,143,8,8,3,8,3,0,3,5,6,7,10,9,12,5,12,0,0,1,96,50,494200,57596,41600,62000,1,0
4800,4800,4800,0,0.118,158.98,1,4,0,25000,0,0,0,12.48,0,1,3,630,0.332,23,1,4575.34,4575.34,313.24,313.24,224.66,88.58,0,158.98,0,0,-1,0,6564,1,1,1,3,12,5934,64,2,2,0,59,1900,4,1,2,5,2188,,,109,98,3,3,0,,0,0,0,1,0,5,8,2,15,1,3,0,0,3,100,,11203,6564,0,9303,1,0
6000,6000,6000,0,0.1072,195.64,1,4,2,60000,0,1,1,17.66,0,0,10,4995,0.303,16,1,5570.06,5570.06,577.99,577.99,429.94,148.05,0,195.64,0,0,-1,744,47668,0,1,1,1,11,42673,,0,1,4051,30,16500,0,0,2,2,4767,7753,38.5,65,34,18,11,0,18,2,0,2,3,4,5,2,9,14,3,10,0,0,1,100,0,64619,47668,12600,48119,0,0
16700,16700,16700,1,0.2089,450.76,3,10,2,55000,0,2,2,38.84,0,0,11,22636,0.666,22,1,16211.47,16211.47,1303.83,1303.83,488.53,815.3,0,450.76,0,0,-1,0,61797,0,2,0,0,25,39161,54,0,1,6222,61,34000,0,1,0,1,5618,8664,72.3,133,165,14,14,1,14,,0,6,6,7,10,8,9,13,6,11,0,0,0,100,57.1,94611,61797,31300,60611,1,0
40000,40000,40000,1,0.118,885.75,1,6,0,180000,2,3,3,13.01,2,0,11,12330,0.213,35,1,39010.32,39010.32,1732.17,1732.17,989.68,742.49,0,885.75,0,1,0,0,607466,0,3,1,3,10,60042,67,1,2,12330,39,57900,2,2,4,6,55224,42370,22.5,119,145,9,9,5,9,9,0,1,1,5,11,9,6,20,1,11,0,0,3,85.3,0,693717,72372,54700,78927,1,0
23000,23000,23000,0,0.0646,704.51,0,10,0,75000,0,1,1,28.14,1,1,23,20404,0.391,39,1,21835.49,21835.49,1396.64,1396.64,1164.51,232.13,0,704.51,0,0,-1,0,231739,2,4,1,2,6,65246,26,4,5,10851,36,52200,1,0,3,7,10534,1998,89,144,221,1,1,1,29,6,0,3,9,5,8,9,18,29,9,23,0,0,5,97.4,50,285003,85650,18200,77665,0,0
1900,1900,1900,0,0.0881,60.26,0,10,0,140000,1,1,1,9.32,0,0,10,22160,0.652,43,0,1760.05,1760.05,178.46,178.46,139.95,38.51,0,60.26,0,0,-1,0,48996,0,3,1,2,7,26836,72,1,5,8272,69,34000,0,3,0,7,6125,11840,65.2,132,259,9,7,4,9,19,6,3,3,5,23,7,7,32,3,10,0,0,2,88.1,20,71545,48996,34000,37545,1,0
5200,5200,5200,0,0.1502,180.32,2,0,1,25000,1,1,1,18.87,0,1,7,5400,0.32,10,1,4701.69,4701.69,674.79,674.79,498.31,176.48,0,180.32,0,0,-1,0,22049,2,2,1,1,5,16649,90,3,4,3701,62,16900,3,0,13,5,3150,10796,31.2,50,32,3,3,0,3,5,0,2,3,4,4,3,5,7,3,7,0,0,4,100,0,35369,22049,15700,18469,1,0
8000,8000,8000,0,0.0756,249.08,0,10,0,64000,1,1,1,9.81,0,0,15,4714,0.056,29,1,7400.2,7400.2,738.84,738.84,599.8,139.04,0,249.08,0,0,-1,0,111480,2,1,1,2,10,10706,89,3,3,1051,16,83500,3,1,2,6,7432,56539,2.7,134,204,3,3,6,3,10,0,3,10,6,8,7,13,16,10,15,0,0,4,93.1,0,193900,15420,58100,12000,1,0
10000,10000,10000,0,0.1797,361.38,3,4,2,62000,1,0,0,31.69,0,0,14,17910,0.702,27,1,9573.57,9573.57,707.78,707.78,426.43,281.35,0,361.38,0,0,-1,0,81148,0,5,0,3,15,63238,78,0,1,10217,76,25500,0,0,1,4,6242,550,96.7,74,79,13,13,0,28,12,0,3,5,4,4,18,9,9,5,14,0,0,0,100,100,106279,81148,16900,80779,1,0
10000,10000,10000,0,0.1894,366.26,3,10,1,170000,0,0,0,23.92,0,0,9,58183,0.944,24,0,9579.86,9579.86,716.74,716.74,420.14,296.6,0,366.26,0,0,-1,0,147170,0,3,1,2,10,88987,44,0,1,32783,85,62900,2,0,1,3,16352,4717,94.4,231,314,18,10,1,18,10,1,5,5,6,11,11,6,12,5,9,0,0,1,91.3,66.7,149600,147170,62900,86700,1,0
